"@id","@type","dc:creator","dc:date","dc:publisher","description","link","prism:endingPage","prism:issn","prism:number","prism:pageRange","prism:publicationDate","prism:publicationName","prism:startingPage","prism:volume","rdfs:seeAlso","title"
"https://ci.nii.ac.jp/naid/130007845365","item","[{'@value': 'Gao Jianjun'}, {'@value': 'Hu Shasha'}]","2020","特定非営利活動法人 バイオ＆ソーシャル・サイエンス推進国際研究交流会","&lt;p&gt;Drugs that are specifically efficacious against SARS-CoV-2 have yet to be established. Chloroquine and hydroxychloroquine have garnered considerable attention for their potential to treat coronavirus disease 2019 (COVID-19). Increasing evidence obtained from completed clinical studies indicates the prospects for chloroquine/hydroxychloroquine to treat COVID-19. More randomized control clinical studies are warranted to determine the feasibility of these two drugs in treating COVID-19.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007845365'}","158.0","1881-7815","2.0","","20","BioScience Trends","156.0","14.0","{'@id': 'https://ci.nii.ac.jp/naid/130007845365.json'}","Update on use of chloroquine/hydroxychloroquine to treat coronavirus disease 2019 (COVID-19)"
"https://ci.nii.ac.jp/naid/130007845364","item","[{'@value': 'Ohe Masashi'}, {'@value': 'Shida Haruki'}, {'@value': 'Jodo Satoshi'}, {'@value': 'Kusunoki Yoshihiro'}, {'@value': 'Seki Masahide'}, {'@value': 'Furuya Ken'}, {'@value': 'Goudarzi Houman'}]","2020","特定非営利活動法人 バイオ＆ソーシャル・サイエンス推進国際研究交流会","&lt;p&gt;The severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) pandemic that has developed in late 2019 and 2020 is a serious threat to human health. With no vaccines or drugs approved for prevention and treatment until now, all efforts at drug design and/or clinical trials of already approved drugs are worthy and creditable. Using structure-based drug selection for identification of SARS-CoV-2 protease inhibitors, old drugs such as macrolides (MAC) were predicted to be effective for COVID-19. Lately, the anti-viral effects of macrolides have attracted considerable attention. Very recently, hydroxychloroquine in combination with azithromycin treatment was reported to be effective for COVID-19. We believe that treatments with macrolides alone or in combination with other drugs are promising and open the possibility of an international strategy to fight this emerging viral infection.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007845364'}","160.0","1881-7815","2.0","","20","BioScience Trends","159.0","14.0","{'@id': 'https://ci.nii.ac.jp/naid/130007845364.json'}","Macrolide treatment for COVID-19: Will this be the way forward?"
"https://ci.nii.ac.jp/naid/130007845360","item","[{'@value': 'Sato Kenichiro'}, {'@value': 'Mano Tatsuo'}, {'@value': 'Iwata Atsushi'}, {'@value': 'Toda Tatsushi'}]","2020","特定非営利活動法人 バイオ＆ソーシャル・サイエンス推進国際研究交流会","&lt;p&gt;In late March and early April 2020, the antimalarial drug, chloroquine, has been approved as an emergency treatment for the coronavirus disease 2019 (COVID-19) in the United States and in Europe. Although infrequent, neuropsychiatric symptoms have been reported in patients who received chloroquine for the treatment of malaria or autoimmune diseases. In this study, aiming to investigate these adverse events (AEs) using a large self-reporting database, we conducted a disproportionality analysis for the detection of neuropsychiatric AE signals associated with the use of chloroquine (or hydroxychloroquine), reported to FDA Adverse Event Reporting System (FAERS) database between the fourth quarter of 2012 and the fourth quarter of 2019. We included 2,389,474 AE cases, among which 520 cases developed neuropsychiatric AE following the use of chloroquine. Adjusted reporting odds ratio (ROR) for the development of each of the neuropsychiatric AEs following the use of chloroquine was calculated using a multilevel model: exposure to chloroquine was associated with a statistically significant high reporting of amnesia, delirium, hallucinations, depression, and loss of consciousness, (lower 95% confidence interval of the adjusted ROR &gt; 1), although the degree of increase in their ROR was limited. There was no statistically significant high reporting of any other neuropsychiatric AE, including suicide, psychosis, confusion, and agitation. Current pharmacovigilance study results did not suggest any potential link between the use of chloroquine and an increased risk of suicide, psychosis, confusion, and agitation, which would be informative during the emergency use of chloroquine for the treatment of COVID-19.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007845360'}","143.0","1881-7815","2.0","","20","BioScience Trends","139.0","14.0","{'@id': 'https://ci.nii.ac.jp/naid/130007845360.json'}","Neuropsychiatric adverse events of chloroquine: a real-world pharmacovigilance study using the FDA Adverse Event Reporting System (FAERS) database"
"https://ci.nii.ac.jp/naid/130007844798","item","[{'@value': 'Srivatanakul Kittipong'}, {'@value': 'Asai Satomi'}, {'@value': 'Hirayama Akihiro'}, {'@value': 'Shigematsu Hideaki'}, {'@value': 'Niita Makiko'}, {'@value': 'Kawakami Tomoko'}, {'@value': 'Sorimachi Takatoshi'}, {'@value': 'Matsumae Mitsunori'}]","2020","特定非営利活動法人 日本脳神経血管内治療学会","&lt;p&gt;The crisis of the coronavirus disease (COVID-19) is causing damage to the social and medical community. However, extreme emergency neuro-interventions such as mechanical thrombectomy still require the healthcare workers to offer the appropriate treatment while preventing further spread of the infection. This article outlines the necessary steps in managing a possible COVID-19 patient starting from patient screening to personnel infection and environmental contamination measures.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007844798'}","161.0","1882-4072","5.0","","20","脳神経血管内治療","157.0","14.0","{'@id': 'https://ci.nii.ac.jp/naid/130007844798.json'}","A Protocol of Infection Control for Mechanical Thrombectomy in Possible COVID-19 Patients: Tokai University COVID-19 Manual"
"https://ci.nii.ac.jp/naid/130007843605","item","[{'@value': 'Xia Jufeng'}]","2020","特定非営利活動法人 バイオ＆ソーシャル・サイエンス推進国際研究交流会","&lt;p&gt;Recently, an increasing number of reports have indicated that a few patients who were believed to have recovered from COVID-19 initially tested negative but later tested positive. Several hospitals in different countries have detected SARS-CoV-2 RNA in the semen and cerebrospinal fluid of patients with severe COVID-19. Given the fact that the testes and central nervous system are both immune privilege sites and the fact that Ebola virus and Zika virus can avoid immune clearance and continue proliferating and spreading by hiding in those sites, the question of whether SARS-CoV-2 is present in immune privilege sites, it attacks those sites, and it spreads again after proliferating in those sites needs to be investigated.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007843605'}","","1881-7815","","","20","BioScience Trends","","","{'@id': 'https://ci.nii.ac.jp/naid/130007843605.json'}","Does immune privilege result in recovered patients testing positive for COVID-19 again?"
"https://ci.nii.ac.jp/naid/130007843448","item","[{'@value': 'Sato Rubuna'}, {'@value': 'Ishikane Masahiro'}, {'@value': 'Kinoshita Noriko'}, {'@value': 'Suzuki Tetsuya'}, {'@value': 'Nakamoto Takato'}, {'@value': 'Hayakawa Kayoko'}, {'@value': 'Bekki Norifumi'}, {'@value': 'Hara Hisao'}, {'@value': 'Ohmagari Norio'}]","2020","国立研究開発法人 国立国際医療研究センター","&lt;p&gt;Hypercoagulation and anticoagulation treatment have become new challenges in coronavirus disease 2019 (COVID-19) patients during the COVID-19 pandemic. We herein suggest an algorithm for an anticoagulation treatment with unfractionated heparin in moderate to severe COVID-19 cases in Japan, and report a case of COVID-19 pneumonia with anticoagulation treatment. Although several promising drugs for COVID-19 are being tested in clinical trials, definitive treatments have not yet been established. In this report, we demaonstrate that anticoagulation treatment with unfractionated heparin has the possibility of becoming at least a supportive treatment for COVID-19 patients.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007843448'}","","2434-9186","","","20","Global Health & Medicine","","","{'@id': 'https://ci.nii.ac.jp/naid/130007843448.json'}","A new challenge of unfractionated heparin anticoagulation treatment for moderate to severe COVID-19 in Japan"
"https://ci.nii.ac.jp/naid/130007843397","item","[{'@value': 'スィーワッタナクン キッティポン'}, {'@value': '浅井 さとみ'}, {'@value': '平山 晃大'}, {'@value': '重松 秀明'}, {'@value': '新井田 牧子'}, {'@value': '川上 智子'}, {'@value': '反町 隆俊'}, {'@value': '松前 光紀'}]","2020","特定非営利活動法人 日本脳神経血管内治療学会","&lt;p&gt;新型コロナウイルス感染症が社会および医療システムに大きな問題を起こしているが，機械的血栓回収術のような緊急度が非常に高い治療は提供し続ける必要がある．しかし一方で，コロナウイルス感染症は院内感染を来しやすいため，その予防にも努めなければならない．本稿ではCOVID-19 疑い例に対する緊急血管内治療における患者スクリーニングや評価，感染予防・環境汚染対策のための当院のプロトコールを紹介する．&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007843397'}","","2423-9119","","","20","脳血管内治療","","","{'@id': 'https://ci.nii.ac.jp/naid/130007843397.json'}","新型コロナウイルス陽性・疑い患者に対する機械的血栓回収療法における感染防護のためのプロトコール ： 東海大学 COVID-19 マニュアル"
"https://ci.nii.ac.jp/naid/130007842637","item","[{'@value': 'Ito Ayahito'}, {'@value': 'Ishioka Toshiyuki'}]","2020","脳機能とリハビリテーション研究会","Coronavirus disease 2019 (COVID-19) has a profound impact on our society, and health care professionals are challenged by the present outbreak. A recent study showed that a significant proportion of second-line workers and frontline workers experienced psychological distress. Although these findings suggest the possibility that rehabilitation therapists, especially those who work at the hospital, experience psychological distress, their mental health state has been largely dismissed and the number of an evidence-based practice is limited. Here, we discuss the importance of focusing on the mental health of therapists by introducing studies that focus on the mental health of health care workers during the COVID-19, SARS, and H1N1 influenza pandemics. We then noted the need to track the dynamic relationship between the mental health of therapists and the COVID-19 pandemic by employing longitudinal data collection with psychological measures that reliably and validly capture the mental health of therapists. This approach would be effective for preparation for future pandemics, as we have learned much from previous pandemics. We hope that our Tutorial Note will help readers who are interested in the mental health of rehabilitation therapists and encourage future studies.","{'@id': 'https://ci.nii.ac.jp/naid/130007842637'}","","2434-2629","","","20","Journal of Rehabilitation Neurosciences","","","{'@id': 'https://ci.nii.ac.jp/naid/130007842637.json'}","Exploring the impact of the COVID-19 pandemic on the mental health of rehabilitation therapists"
"https://ci.nii.ac.jp/naid/130007841128","item","[{'@value': 'Kokudo Norihiro'}, {'@value': 'Sugiyama Haruhito'}]","2020","国立研究開発法人 国立国際医療研究センター","&lt;p&gt;The world is facing an unprecedented challenge in every place that is affected by the spreading COVID-19 pandemic. With China recording fewer and fewer cases, Europe and the Americas have become the epicenter of the pandemic since mid-March 2020, respectively accounting for 54.8% (621,407) and 27.8% (315,714) of 1,133,758 confirmed cases globally as of April 5. Moreover, the number of confirmed cases in the US (273,808), Spain (124,736), Italy (124,632), and Germany (91,714) has exceeded the number in China (82,930) so far. International cooperation and coordination are essential to tackling this pandemic in terms of both assistance with emergency medical supplies and medical technical assistance. Coordinated global action has been called for by the World Health Organization (WHO), G7, G20, the World Trade Organization (WTO), and other bodies. More effective actions are urgently needed to protect the most vulnerable, including older people and people with an underlying medical condition, as well as healthcare workers, who are most frequently exposed and who are vital to the response.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007841128'}","62.0","2434-9186","2.0","","20","Global Health & Medicine","60.0","2.0","{'@id': 'https://ci.nii.ac.jp/naid/130007841128.json'}","Call for international cooperation and collaboration to effectively tackle the COVID-19 pandemic"
"https://ci.nii.ac.jp/naid/130007841127","item","[{'@value': 'Nozaki Ikuma'}, {'@value': 'Miyano Shinsuke'}]","2020","国立研究開発法人 国立国際医療研究センター","&lt;p&gt;The importance of laboratory diagnostic capacity for effective infectious disease control has been widely recognized in recent years, but many of the countries still struggled to establish it when the newly discovered diseases was happened, such as coronavirus disease 2019 (COVID-19). Even in the country that the laboratory system was highly evaluated by Global Health Security Index like Myanmar, support from external partners is essential to establish the diagnostic capacity for COVID-19. WHO and other contributors, including Japan, have been supporting the establishment of a diagnostic system for SARS-CoV-2 in response to the disease outbreak. The testing laboratory was established in Myanmar on February 20, 2020. The first confirmed diagnosis was reported on March 23, and 15 positive cases as of March 31. Since it is difficult to control the outbreak in a given country without controlling it in the neighboring countries, continuous international cooperation for establishing the coronavirus disease 2019 diagnostic capacity was crucial despite the challenges of fighting the outbreak in home countries.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007841127'}","147.0","2434-9186","2.0","","20","Global Health & Medicine","145.0","2.0","{'@id': 'https://ci.nii.ac.jp/naid/130007841127.json'}","The necessity of continuous international cooperation for establishing the coronavirus disease 2019 diagnostic capacity despite the challenges of fighting the outbreak in home countries"
"https://ci.nii.ac.jp/naid/130007841125","item","[{'@value': 'He Da'}, {'@value': 'Gu Yichun'}, {'@value': 'Shi Ying'}, {'@value': 'Wang Miao'}, {'@value': 'Lou Zhexun'}, {'@value': 'Jin Chunlin'}]","2020","国立研究開発法人 国立国際医療研究センター","&lt;p&gt;In the fight against the COVID-19 epidemic, the Chinese Government has enhanced its use of Internet-based healthcare. A large number of online medical platforms designed for COVID-19 have emerged in China. These platforms can be categorized according to the entity operating them, mainly the government, hospitals, and companies. Online medical platforms run by public hospitals provide follow-up consultations for common ailments and frequent ailments based on the hospital&apos;s offline services. Online diagnosis and treatment platforms provided by companies cover most of the regions in China. In terms of offering pandemic-related services, corporate platforms provide at least 1,636,440 doctors for online care, 1.685 billion consultations, and 109 million remote consultations. In terms of regular medical care, those platforms provide at least 940,182 doctors for online care and 13.7 million remote consultations; more than 84,916 specialists have provided online care during this period. During the prevention and control of this epidemic, online diagnosis and treatment has filled the gap of family doctors in epidemic prevention and control, it has reduced the chance of cross-infection of patients with a mild infection, and it has overcome the geographical limitations of medical resources. However, online diagnosis and treatment still faces challenges in terms of resource allocation and industry supervision.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007841125'}","95.0","2434-9186","2.0","","20","Global Health & Medicine","89.0","2.0","{'@id': 'https://ci.nii.ac.jp/naid/130007841125.json'}","COVID-19 in China: the role and activities of Internet-based healthcare platforms"
"https://ci.nii.ac.jp/naid/130007841124","item","[{'@value': 'Nishioka Yujiro'}, {'@value': 'Tzeng Ching-Wei D.'}, {'@value': 'Tran Cao Hop S.'}, {'@value': 'Vauthey Jean-Nicolas'}]","2020","国立研究開発法人 国立国際医療研究センター","&lt;p&gt;In the pandemic of severe acute respiratory syndrome due to coronavirus-2 (SARS-CoV-2), United States (U.S.) also experienced the spread of coronavirus disease 2019 (COVID-19). Here, we report the current status of Houston, Texas and the response to COVID-19 at MD Anderson Cancer Center (MDACC) and in the Department of Surgical Oncology. MDACC has taken the institutional measures in order to prevent its employees and patients from COVID-19. Furthermore, surgeons have also responded aggressively in the outpatient setting, operating room and inpatient care. The predicted peak in Texas is on April 29 and our mitigation measures appear to be effective at the time of writing, however there still remain a lot of unknowns about SARS-CoV-2 and the performance of cancer operations remains an ongoing and delicate issue. In order to minimize the risks to patients, our healthcare system, and our community, MDACC has navigated the countering pressures through honest and open communication with patients, judicious use of alternative treatment strategies, and thoughtful selection of surgical cases.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007841124'}","137.0","2434-9186","2.0","","20","Global Health & Medicine","135.0","2.0","{'@id': 'https://ci.nii.ac.jp/naid/130007841124.json'}","COVID-19 outbreak and surgeons' response at a Cancer Center in the United States"
"https://ci.nii.ac.jp/naid/130007841123","item","[{'@value': 'Xu Youyao'}, {'@value': 'Chen Yizhen'}, {'@value': 'Tang Xiaoyan'}]","2020","国立研究開発法人 国立国際医療研究センター","&lt;p&gt;With the deepening of the understanding and research in coronavirus disease 2019 (COVID-19), the diagnosis and treatment of COVID-19 have been constantly updated and improved. In China, since the implementation of &quot;Guidelines for the Diagnosis and Treatment of COVID-19 (1&lt;sup&gt;st&lt;/sup&gt; Trial Version)&quot; on Jan. 15, 2020, 2&lt;sup&gt;nd&lt;/sup&gt; to 7&lt;sup&gt;th&lt;/sup&gt; versions (including revision of 5&lt;sup&gt;th&lt;/sup&gt; version) was updated from Jan. 18, Jan. 22, Jan. 27, Feb. 4, Feb. 8, Feb. 18 and Mar. 3, respectively. Versions updated subsequently provide more detailed information in many ways than the 1&lt;sup&gt;st&lt;/sup&gt; and 2&lt;sup&gt;nd&lt;/sup&gt; versions, so this paper will introduce the development of the main contents of the 3&lt;sup&gt;rd&lt;/sup&gt; to 7&lt;sup&gt;th&lt;/sup&gt; versions of COVID-19 guidelines in China, which hopes to provide help for clinical medical staff in other countries fighting with this disease.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007841123'}","72.0","2434-9186","2.0","","20","Global Health & Medicine","66.0","2.0","{'@id': 'https://ci.nii.ac.jp/naid/130007841123.json'}","Guidelines for the diagnosis and treatment of coronavirus disease 2019 (COVID-19) in China"
"https://ci.nii.ac.jp/naid/130007841122","item","[{'@value': 'Umeda Aya'}, {'@value': 'Sugiki Yuko'}]","2020","国立研究開発法人 国立国際医療研究センター","&lt;p&gt;In Japan, four medical facilities including our own - the National Center for Global health and Medicine (NCGM) - have been designated for the treatment of specified infectious diseases by the Minister of Health, Labour, and Welfare. Here, we report our nursing care for patients with severe COVID-19 on extracorporeal membrane oxygenation (ECMO) support. In addition to infection control measures in the form of an N95 mask, a water-repellent isolation gown, a cap, a shielded mask on top of the N95, and double-layered gloves, nurses were required to wear one-piece suits (DuPont™ Tyvek&lt;sup&gt;®&lt;/sup&gt;) and use powered air-purifying respirators (PAPRs). While closed system catheters are normally changed once a day to limit aerosol exposure, they are now changed once every 4 days. Nursing care included equipment checks, monitoring of hemodynamics and respiratory status, management of anticoagulants, observation of the patient's general condition, management of sedatives and analgesics, prevention of medical device-related pressure ulcers and bedsores, and maintenance of hygiene. Fundamentally sound nursing remains the best practice for patient treatment and management. During nursing care for patients with COVID-19 on ECMO, infection control measures should be faithfully and properly followed.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007841122'}","130.0","2434-9186","2.0","","20","Global Health & Medicine","127.0","2.0","{'@id': 'https://ci.nii.ac.jp/naid/130007841122.json'}","Nursing care for patients with COVID-19 on extracorporeal membrane oxygenation (ECMO) support"
"https://ci.nii.ac.jp/naid/130007841121","item","[{'@value': 'Villa Simone'}, {'@value': 'Lombardi Andrea'}, {'@value': 'Mangioni Davide'}, {'@value': 'Bozzi Giorgio'}, {'@value': 'Bandera Alessandra'}, {'@value': 'Gori Andrea'}, {'@value': 'Raviglione Mario C.'}]","2020","国立研究開発法人 国立国際医療研究センター","&lt;p&gt;COVID-19, that emerged in December 2019 in the city of Wuhan, China and is caused by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), has rapidly evolved into a pandemic. Italy has become one of the largest epicentres outside Asia, accounting now for at least 80,539 infections (cumulative incidence of 95.9/100,000) and 8,165 deaths (case fatality rate 10.1%). It has seriously affected people above the age of 60 years. The International Health Regulations (IHR) revised in 2005 bind governments to disclose vital information regarding the identification and detection of new disease outbreaks regardless of its causative agent. In contrast to the previous SARS epidemic, China timely informed the world about the onset of a new outbreak. It also soon disclosed the clinical characteristics of patients with COVID-19. Unfortunately, despite the fast recognition of the Chinese epidemic, the application of the 2005 IHR was not followed by an effective response in every country and most health authorities failed to rapidly perceive the threat posed by COVID-19. To further complicate matters, IHR implementation, which relies primarily on self-reporting data rather than on an external review mechanism, was limited in speed and further hindered by high costs. The response in Italy suffered from several limitations within the health system and services. The action against this threat must instead be quick, firm and at the highest trans-national level. The solution lies in further strengthening countries&apos; preparedness through a clear political commitment, mobilization of proper resources and implementation of a strict surveillance and monitoring process.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007841121'}","77.0","2434-9186","2.0","","20","Global Health & Medicine","73.0","2.0","{'@id': 'https://ci.nii.ac.jp/naid/130007841121.json'}","The COVID-19 pandemic preparedness ... or lack thereof: from China to Italy"
"https://ci.nii.ac.jp/naid/130007841120","item","[{'@value': 'Hayakawa Kayoko'}, {'@value': 'Shinya Kazuyuki'}, {'@value': 'Saito Hiroki'}, {'@value': 'Harada Takahiro'}, {'@value': 'Moriya Nin'}, {'@value': 'Tsuboi Motoyuki'}, {'@value': 'Norizuki Masataro'}, {'@value': 'Sugiura Yasuo'}, {'@value': 'Osanai Yasuyo'}, {'@value': 'Sugiyama Masaya'}, {'@value': 'Okuhama Ayako'}, {'@value': 'Kutsuna Satoshi'}, {'@value': 'Kanda Kohei'}, {'@value': 'Wakimoto Yuji'}, {'@value': 'Ujiie Mugen'}, {'@value': 'Morioka Shinichiro'}, {'@value': 'Yamamoto Kei'}, {'@value': 'Kinoshita Noriko'}, {'@value': 'Ishikane Masahiro'}, {'@value': 'Saito Sho'}, {'@value': 'Moriyama Yuki'}, {'@value': 'Ota Masayuki'}, {'@value': 'Kawamata Takeo'}, {'@value': 'Nakamura Keiji'}, {'@value': 'Nakamoto Takato'}, {'@value': 'Ide Satoshi'}, {'@value': 'Nomoto Hidetoshi'}, {'@value': 'Akiyama Yutaro'}, {'@value': 'Suzuki Tetsuya'}, {'@value': 'Miyazato Yusuke'}, {'@value': 'Gu Yoshiaki'}, {'@value': 'Matsunaga Nobuaki'}, {'@value': 'Tsuzuki Shinya'}, {'@value': 'Sugiki Yuko'}, {'@value': 'Fujitomo Yumiko'}, {'@value': 'Kusama Yoshiki'}, {'@value': 'Shichino Hiroyuki'}, {'@value': 'Kaneshige Masao'}, {'@value': 'Yamanaka Junko'}, {'@value': 'Saito Miki'}, {'@value': 'Hojo Masayuki'}, {'@value': 'Hashimoto Masao'}, {'@value': 'Izumi Shinyu'}, {'@value': 'Takasaki Jin'}, {'@value': 'Nonaka Chiharu'}, {'@value': 'Suzuki Manabu'}, {'@value': 'Sakamoto Keita'}, {'@value': 'Hiroi Yukio'}, {'@value': 'Emoto Sakurako'}, {'@value': 'Tokuhara Makoto'}, {'@value': 'Kobayashi Toshiaki'}, {'@value': 'Tomiyama Koichiro'}, {'@value': 'Nakamura Fumihiko'}, {'@value': 'Ohmagari Norio'}, {'@value': 'Sugiyama Haruhito'}, {'@value': 'Tanaka Keiko'}, {'@value': 'Shoji Michi'}, {'@value': 'Nagai Masaki'}, {'@value': 'Tezuka Shunsuke'}]","2020","国立研究開発法人 国立国際医療研究センター","&lt;p&gt;Due to the significant spread of a new type of coronavirus (SARS-CoV-2) infection (COVID-19) in China, the Chinese government blockaded several cities in Hubei Province. Japanese citizens lost a means of transportation to return back to Japan. The National Center for Global Health and Medicine (NCGM) helped the operation of charter flights for evacuation of Japanese residents from Hubei Province, and this article outlines our experiences. A total of five charter flights were dispatched, and the majority of returnees (793/829 [95.7%]) were handled at NCGM. A large number of personnel from various departments participated in this operation; 107 physicians, 115 nurses, 110 clerical staff, and 45 laboratory technicians in total. Several medical translators were also involved. In this operation, we conducted airborne precautions in addition to contact precautions. Eye shields were also used. The doctors collecting the pharyngeal swab used a coverall to minimize the risk of body surface contamination from secretions and droplets. Enhanced hand hygiene using alcohol hand sanitizer was performed. Forty-eight persons were ultimately hospitalized after the triage at NCGM operation, which was more than the number of persons triaged at the airport (&lt;i&gt;n&lt;/i&gt; = 34). Of those hospitalized after NCGM triage, 8.3% (4/48 patients) ultimately tested positive for SARS-CoV-2, significantly higher than the positive rate among subjects not triaged (4/48 [8.3%] &lt;i&gt;vs.&lt;/i&gt; 9/745 [1.2%]: &lt;i&gt;p&lt;/i&gt; = 0.0057). NCGM participated in a large-scale operation to evacuate Japanese nationals from the COVID-19 epidemic area. We were able to establish a scheme through this experience that can be used in the future.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007841120'}","111.0","2434-9186","2.0","","20","Global Health & Medicine","107.0","2.0","{'@id': 'https://ci.nii.ac.jp/naid/130007841120.json'}","SARS-CoV-2 infection among returnees on charter flights to Japan from Hubei, China: a report from National Center for Global Health and Medicine"
"https://ci.nii.ac.jp/naid/130007841119","item","[{'@value': 'Yano Hideaki'}]","2020","国立研究開発法人 国立国際医療研究センター","&lt;p&gt;The UK government was arguably slow to take action against the COVID-19 pandemic. However, since switching their policy from &quot;mitigation&quot; to &quot;suppression&quot;, swift changes have been implemented to all aspects of life. In this unprecedented crisis healthcare has been on the battlefront across the globe. Every effort has been made in the UK to stop the National Health Service (NHS) from being overwhelmed, leading to the national slogan: &quot;Stay at home. Protect the NHS. Save lives&quot;. In this article, a consultant general and colorectal surgeon in Southampton reports on the NHS response to the COVID-19 pandemic.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007841119'}","139.0","2434-9186","2.0","","20","Global Health & Medicine","138.0","2.0","{'@id': 'https://ci.nii.ac.jp/naid/130007841119.json'}","The National Health Service (NHS) response to the COVID-19 pandemic: a colorectal surgeon's experience in the UK"
"https://ci.nii.ac.jp/naid/130007841118","item","[{'@value': 'Ito Kyoji'}, {'@value': 'Ohmagari Norio'}, {'@value': 'Mikami Ayako'}, {'@value': 'Sugiura Wataru'}]","2020","国立研究開発法人 国立国際医療研究センター","&lt;p&gt;The outbreak of coronavirus disease 2019 (COVID-19) caused by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) poses a serious threat to global public health and economies. Currently, hundreds of clinical trials on a wide variety of treatments against COVID-19 are being conducted around the world. Here, we conducted a search for ongoing clinical trials for the treatment of COVID-19 at the clinicaltrials.gov database on April 2, 2020. In total, 48 clinical trials were identified, and of these, 41 trials adopted drug intervention and the other 7 trials utilized biological intervention. The number of trials stratified by a chief country conducting the investigation were 18 in China, 5 in the United States, 4 in Canada, 3 in Italy, 2 in France and Brazil, and 4 trials are being performed multinationally. The drugs utilized in more than one trials were remdesivir (6 trials), lopinavir/ritonavir (6 trials), hydroxychloroquine (6 trials), interferon (5 trials), methylprednisolone (3 trials), nitric oxide gas (3 trials), oseltamivir (2 trials), arbidol (2 trials), and vitamin C (2 trials). We also described the Japanese trials which are now being conducted or scheduled, utilizing lopinavir/ritonavir, remdesivir, favipiravir, ciclesonide and nafamostat.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007841118'}","101.0","2434-9186","2.0","","20","Global Health & Medicine","96.0","2.0","{'@id': 'https://ci.nii.ac.jp/naid/130007841118.json'}","Major ongoing clinical trials for COVID-19 treatment and studies currently being conducted or scheduled in Japan"
"https://ci.nii.ac.jp/naid/130007841117","item","[{'@value': 'Song Peipei'}, {'@value': 'Karako Takashi'}]","2020","国立研究開発法人 国立国際医療研究センター","&lt;p&gt;In the face of COVID-19, the scientific community has rapidly come together to address this outbreak in an open and collaborative manner to support the global response to this outbreak by rapidly sharing and highlighting research data and relevant findings. COVID-19 research is being published at a furious pace. Over 6,000 articles have been published as of 20 April 2020, and at least 15 online resource centers/websites for COVID-19 have been created by publishers to enable fast and free access to the latest research, evidence, and data available. Moreover, many evidence-based guidelines for COVID-19 have been issued based on academic articles and summaries of the experiences of frontline medical personnel. Various academic medical associations are also actively sharing information and providing technical support. As an example, 93 guides/proposals/responses to COVID-19 have been issued so far by 50 medical associations in Japan. However, few publications and national situation reports have provided information on the number of infected healthcare workers (HCWs). More publications and national situation reports are urgently needed to provide scientific information to devise specific infection prevention and control measures in order to protect HCWs from infection.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007841117'}","59.0","2434-9186","2.0","","20","Global Health & Medicine","56.0","2.0","{'@id': 'https://ci.nii.ac.jp/naid/130007841117.json'}","Scientific solidarity in the face of the COVID-19 pandemic: researchers, publishers, and medical associations"
"https://ci.nii.ac.jp/naid/130007841116","item","[{'@value': 'Nagai Mari'}, {'@value': 'Oikawa Miyuki'}, {'@value': 'Tamura Toyomitsu'}, {'@value': 'Egami Yuriko'}, {'@value': 'Fujita Noriko'}]","2020","国立研究開発法人 国立国際医療研究センター","&lt;p&gt;The COVID-19 affects vulnerable groups disproportionally in a society where inequities are long-standing issue. Weak health system, especially the shortage and maldistribution of capable health workforce will be the main challenge in lower income countries to fight against the COVID-19. Applying the lesson learned and success from the Ebola outbreak in West Africa is important. International collaboration with already well functioned local mechanisms, such as the Network of Managers of Health Workforce in Francophone Africa is the key to provide prompt support. This approach contributes not only to the short-term COVID-19 control but also long-term strengthening of the sustainable and resilient health system in the lower income countries.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007841116'}","141.0","2434-9186","2.0","","20","Global Health & Medicine","140.0","2.0","{'@id': 'https://ci.nii.ac.jp/naid/130007841116.json'}","Can we apply lessons learned from Ebola experience in West Africa for COVID-19 in lower income countries?"
